date,Winner,B_fighter,R_fighter,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
2015-05-30,0,Norman Parke,Francisco Trinaldo,-25.83872117540679,-5.804228317109646,-8.928284045074276,-11.822698062724802,-1.0833262138526685,-0.8025391620863791,-4.5483956664849385,-2.7672809256427287,4.433864670347964,-3.944504833404421
2012-01-14,0,Chad Mendes,Jose Aldo,64.42982622009417,27.66126366635184,13.625228359713672,-10.55750952510616,-3.1320535099456794,-2.617683063915588,0.3624339967285142,1.8957548857951676,3.926651782920304,-3.3002072546129364
2014-08-16,0,Sam Alvey,Tom Watson,58.486166061636126,6.999016844613691,-11.167893107396935,4.261381573171559,-0.2533150210193804,0.504553657108608,4.191087215092896,-2.165630927481592,0.44946160914909017,-2.061141423475508
2015-08-08,1,Jonathan Wilson,Chris Dempsey,-59.18791861231612,-5.03921097449242,8.28074714282714,-3.1410967336336784,-4.940732639601202,-3.9587291221596206,-1.5024697594796597,-6.409999104065112,0.33567609535937076,-0.4566551444449016
2014-06-14,1,Tae Hyun Bang,Kajan Johnson,-14.912315910902498,1.7676841481032068,-11.840663236922502,-0.5389971480418553,-1.6311685514010166,-0.40255586614623756,4.222341710355136,-2.311946669791143,1.7340159218118512,6.762864074635141
2017-03-11,1,Ray Borg,Jussier Formiga,-43.666810381117905,-7.9406168655740155,-6.4954471352293695,-4.012975722611266,7.17061448894977,5.312168826543072,-0.8984324823502078,-2.3407516252649803,-5.751151619298486,-2.305651700168274
2014-09-05,0,Chris Camozzi,Rafael Natal,30.52576461096863,-8.68796965793756,-4.099331915923893,-3.1961911686084745,-0.5437831540324342,0.7143120585864976,-0.49973233823609425,1.3938399166938904,5.755583132993849,8.538076012993686
2014-09-27,0,Takeya Mizugaki,Dominick Cruz,62.9230954322611,-5.2132333472906165,2.520165452786466,-10.76363175642209,8.765375155860742,6.6513817724467765,0.8471434130528204,0.10484063099566711,-7.853212937538969,-0.15865384910296962
2018-06-23,1,Leon Edwards,Donald Cerrone,-46.37314506634367,16.469653267915966,-24.476899421025912,8.032366115197977,-2.3407708903331432,-0.927872162717243,0.820833777624472,0.4207940034052086,3.345042353150677,-2.3166764609607906
2016-08-20,1,Marvin Vettori,Alberto Uda,-14.854075196240052,-17.932806580105023,2.966042528185258,-3.6181607543026297,-1.9256543515337914,-1.0307620207042991,4.025194715711771,-0.8470292451008982,7.586675290765169,2.9721717045100435
2018-04-14,0,Cortney Casey,Michelle Waterson,-43.058031521155655,-0.43657611566451787,5.127085441902712,-5.194841688863056,13.797996790966257,9.943081580947581,1.9972766951522285,0.4919239260314209,-6.041866222050685,1.3838334132094932
2014-04-11,1,Jim Alers,Alan Omer,-51.94005119459639,-16.615766032839367,-3.5782062877095244,18.82358384109743,2.519716687371174,2.6726023914913988,4.452681056559399,-2.9497982948369157,2.601647897217787,3.2908947369739874
2018-08-04,0,Kevin Holland,Thiago Santos,10.463260457642292,-7.712849833015313,6.7812854348027285,-10.855414582200781,-1.1397020310531645,-0.845718090947435,-1.2581432739354605,-6.723921621528907,0.7482986796118246,3.501919789300892
2015-01-03,1,Paul Felder,Danny Castillo,-66.58903425484117,-5.875270816489774,-2.434157102827479,20.906691581322015,2.0316425902107205,2.2585491107477464,-1.1839731076322826,3.4593162617748687,3.727958233594724,-2.9924047118173682
2021-08-21,0,Brandon Royval,Alexandre Pantoja,33.36152129700753,35.06687650330748,-1.1162914499863992,-5.109458887171096,4.398660835012474,3.5395493322115685,-0.46663275761738077,4.52047001124104,-4.4449717349064475,1.2333236850848024
2012-06-08,0,Scott Jorgensen,Eddie Wineland,133.84257506232717,-15.252640826553126,-7.534524094695203,11.797111898894954,-2.2507585597677644,3.340367604669281,7.526180951600346,1.720979871484238,-2.0048172414990355,-2.760672675309334
2011-10-08,0,Brian Stann,Chael Sonnen,9.569583895677424,12.037702586486622,8.299132359940392,-5.189275354273939,-3.780991396588635,-2.8801907738405124,-0.754948988269931,-1.9604734141418168,1.5259588252883018,-1.5691118059992846
2011-12-10,1,Costas Philippou,Jared Hamman,60.682947636665624,-9.220377470980475,-12.269988188598157,-4.154813692717186,3.1204758276349662,3.0315920909649323,1.846041924910711,-2.002662965839129,0.055771130249390635,-1.3036610941554627
2019-08-03,0,Clay Guida,Jim Miller,-14.118592447639726,-17.22132108453599,-3.7047783098336606,-5.9937824397475215,0.982430433220843,0.9463307443607702,3.7607314380659678,-2.077428196718138,-5.37925902495931,-1.025842963608834
2021-10-02,1,Jared Gordon,Joe Solecki,-61.05846689868429,6.553327631684946,-4.691676145949368,4.094077910895669,-14.980115712573467,-10.822000412886966,-1.737894859114921,-3.7195294593023207,-0.8624418823986153,-4.0750648633738304
2019-08-03,0,Robbie Lawler,Colby Covington,-42.41803594412842,-10.958670341338669,5.13521784181084,-9.053704769741826,-0.6474967645477515,-0.4224912259595337,-0.7826420640785464,-2.6094353607154726,2.9752492560739094,4.072393584252232
2016-08-06,0,Danielle Taylor,Maryna Moroz,-26.303848544990732,4.966967556126845,-1.0172647168853755,-8.991875190626597,9.36592733386331,6.7817484067928175,-0.5797453112824561,5.801198322018358,-0.6407745374570307,-4.677625704265333
2021-07-17,0,Thiago Moises,Islam Makhachev,29.66618780232195,-6.1154105572730435,-5.494122843538916,-0.3646394129824727,-2.6777806657778744,-0.5863870045972573,-4.006857400368815,1.3733285197123377,-2.579163038208678,9.609121314320777
2015-05-30,1,Alex Oliveira,KJ Noons,-21.470909113745286,49.24259541944405,17.592386320687456,-17.9511805671412,2.8461201452653286,1.0509851709981575,-3.1877984437628797,-0.8009012960929875,0.9087064104851115,2.9076573711476343
2019-03-16,0,Nad Narimani,Mike Grundy,32.177436033656775,-22.288800220058192,2.2714911487251674,-10.888739496925032,0.8218165716368875,1.2640769805613843,2.797534683104914,3.6780846152835682,2.5945694226735094,3.026479113147206
2019-04-27,0,Ion Cutelaba,Glover Teixeira,-43.09882945170529,-16.38471883426967,3.497204272713877,-8.34150287007534,0.6567078573470887,0.5024221921868081,2.448515168754693,2.343358662117296,-3.9765525254991365,-1.611606594576452
2015-07-25,1,Andrew Holbrook,Ramsey Nijem,11.640462147508735,28.291981678448142,8.4103508624872,-9.249930412851846,1.8162323272604972,1.3216607611211961,1.2005119097844434,-3.465605631632769,2.172983785103557,10.459743924171976
2010-06-19,1,Dennis Siver,Spencer Fisher,27.561067043792107,-21.420740289523295,1.5537591830975706,4.48297740250976,1.4634895506170293,1.755918674327629,-3.8785197427701097,-2.659643734012554,2.7563915851562784,-1.0468242513324184
2020-07-25,0,Darren Till,Robert Whittaker,33.06907733351308,-0.3376179431769566,-16.02703857018952,-9.24940010567943,-2.2088472957611542,-1.0462601885716958,-1.813746336151949,-1.8936003879773897,-0.14169588309957482,-2.77778802097719
2013-06-15,0,Igor Pokrajac,Ryan Jimmo,29.3027268490469,6.062305541107998,-0.8703175647989934,3.1625475533612115,2.527910278308459,2.1063456371086597,-2.9126737796964233,-5.442254639881522,0.5994610167192487,-1.4323407143672229
2017-07-22,0,Kelvin Gastelum,Chris Weidman,31.308934486784835,24.36212705334345,18.686571673656953,-0.8176258478279043,5.776432738263065,3.9656345314302768,0.30662766685590664,5.899237414022971,0.49485699984755216,-4.477402581495405
2011-06-04,0,Anthony Pettis,Clay Guida,59.291809016424544,5.770755071671431,-15.052326944787694,2.868785992277341,3.33619415639627,3.365608536902341,0.34688623547189973,2.1312509662631993,-1.0110767653572605,-4.412505630740173
2011-09-17,0,Jorge Lopez,Justin Edwards,-66.11562813123365,4.352186624281497,9.544738810975078,20.78653281584101,11.810909588360186,8.915496941689907,0.16440666681080585,-1.4820580653201199,2.8140581484066423,2.226308394560025
2017-12-30,1,Carla Esparza,Cynthia Calvillo,-27.97454603591474,-10.032125037545963,2.4350290833435158,-6.528468295881419,6.43448832455148,4.875427175660802,-4.04059910013496,-0.6517645034630718,-3.070959413844465,1.4093479227382337
2010-12-11,0,Charles Oliveira,Jim Miller,-44.63697388933125,-11.2032974323631,-10.679875952574372,-0.4832817964686584,5.854806932790501,4.270818623959382,-5.0692344753016325,-10.234918242952636,5.172743329014815,-3.14253458301629
2018-11-24,1,Rashad Coulter,Hu Yaozong,30.08762033294821,26.21515303320622,-32.890551158060376,4.464843581490559,6.261860109780806,6.0243785091110755,-0.7830665266789187,5.194577989807705,-8.01587703216244,1.4064867246336459
2021-06-12,0,Hakeem Dawodu,Movsar Evloev,-13.575378279190826,64.79360804814486,43.00698072893182,4.159642220272868,-0.796010772695846,-2.0874964749229856,-4.470634893832535,-6.861624190515977,-0.9217475721553678,0.6872819968523034
2012-07-21,1,Anton Kuivanen,Mitch Clarke,130.80244634067665,-11.086788266683564,-14.327402830071717,20.416676845659154,-3.880990260247282,-13.593253192895471,-1.5112581727808567,3.0022211017791642,-1.7948503030324439,2.149352790652615
2010-12-04,1,Pablo Garza,Fredson Paixao,-44.95744003917101,-14.823428071304908,3.8754561460000367,-1.852854490396778,0.04762689673569679,0.47934227556011316,-1.1374080359757772,3.0425877050086174,-2.7238541415724242,2.2238560029535464
2016-11-26,1,Jenel Lausa,Yao Zhikui,-13.444667664005209,6.472793778439269,-1.8333733462453674,-2.5789045007270093,0.7220177577274319,1.1001550165971643,-5.791009927591083,4.5145006598178625,-2.65444870245576,-0.27313536902363733
2019-12-14,0,Jose Aldo,Marlon Moraes,-59.53337061414242,7.34080324994713,8.974564007309029,0.3430902403938272,-3.8191577466488775,-2.599818866102921,-1.966789039383317,2.296522904233366,2.9834027135103316,3.917188561041677
2018-11-10,0,Luis Pena,Michael Trizano,-27.40114655952482,-10.554007070933459,-1.110792612751399,-9.135376248816232,-4.01048156458016,-2.86238374514113,-0.3717086096895358,-1.1466932997276016,3.170046743915781,-1.618754705895142
2019-07-13,0,Ricky Simon,Urijah Faber,-42.90720145049015,5.745441471163725,8.07451594176856,-4.966030730467033,-12.61046245495201,-9.061668489242583,-6.808608511166632,1.8747742611192837,3.2982865449517176,0.41504559830046334
2017-10-28,0,Marlon Vera,John Lineker,-45.502336378847126,-13.858561435279068,3.443147240591011,0.04993566579838124,13.55226014526378,9.844320450594326,0.819483349649847,-4.482072972066552,-10.464828223497275,0.5404445811993441
2016-04-16,1,Michael Graves,Randy Brown,55.57961034302487,-11.953361719997627,5.462346426534678,9.953695378092268,-4.9877470948702785,-2.397622738695845,0.320170706047984,3.7685837059594323,-1.5821266551308437,2.4741751256118674
2010-08-07,0,Charlie Brenneman,Johny Hendricks,-8.688844635802116,-2.8771967801193004,5.900046498178997,-19.771959048139937,-1.9363467180817964,-1.6583018112696748,3.0766507955149347,6.256933428279605,5.6167891009999975,-4.268180450769671
2019-04-13,0,Zelim Imadaev,Max Griffin,7.227061167036365,-14.632419596074453,1.943992981307655,-0.8935992666247005,1.919170756900387,1.6848464112646648,-2.2743216243783917,1.533802632563883,-0.30658140644043363,-6.21273822797608
2020-12-19,0,Antonio Arroyo,Deron Winn,129.88138088710164,29.526998773457734,9.794700457923339,5.862633034335902,2.4818671321256276,-10.671791040918285,2.0865400028086647,-0.6431653177088649,-5.126223272599593,3.3890463274932303
2016-05-08,0,Andrei Arlovski,Alistair Overeem,-43.63126706920125,69.79255521949771,8.075117478300522,7.619203726334571,8.023630983270047,5.5185644991117595,1.259354115934349,-0.4601086155481493,1.2274906960763428,4.523111198799179
2019-08-03,1,Gerald Meerschaert,Trevin Giles,12.154287914141417,28.78333947444526,-9.88840445259343,-9.939303501189599,1.583990856255369,1.2265998650174295,1.8530676962222599,1.2883673196972585,-3.837250709914888,-1.5228166110186903
2016-11-19,0,Ali Bagautinov,Kyoji Horiguchi,-79.77668985934164,39.9642557153057,-23.737155879734132,21.706139434672664,-7.918739029136089,-5.076743605254616,0.11336029977574325,-3.063517686036038,2.0347848737844805,-1.6239927997491732
2015-05-09,1,Bradley Scott,Dylan Andrews,-45.64790954834273,8.608721840111324,-13.491644079076906,3.635325441523554,-0.68228009278999,-0.2814320461882632,5.664755463671828,-1.7446558368800058,3.771660620179376,-2.8922074632916805
2012-09-29,0,Duane Ludwig,Che Mills,-13.66556389779858,35.803631933976526,22.46665281818596,0.5361451487775785,2.71812696930132,1.20651813497554,1.350991254550039,-0.48380052767209736,-2.2785174748020602,-2.7373565203547354
2019-09-07,0,Davi Ramos,Islam Makhachev,-44.64187164600801,-5.916539729902305,6.342119768622512,-1.8078310215039364,0.26985129266374347,0.4039906895403339,0.15348168265006262,2.5364532074468302,-1.7152575683840343,1.3965984963284876
2018-02-03,1,Polyana Viana,Maia Stevenson,60.660427592063265,15.955386627048282,-43.249033735935356,0.932971501551636,-4.267566683436101,-1.433848249125078,-4.042963234456488,-3.873208755334778,-1.453056037112777,1.794158690894816
2020-11-14,0,Rhys McKee,Alex Morono,-75.97913874390942,23.8214566010376,-5.084329259656329,8.331315453928639,-5.478055505994374,-3.8536454606294113,-7.70533057964576,-4.780697069380067,0.7769091886550389,0.1815958307977923
2017-01-28,0,Jeremy Kimball,Marcos Rogerio de Lima,-58.4954589752618,-10.797049618985133,1.335716313174179,-6.684687255070469,-7.609030787738977,-5.644083078503374,0.010884428503188735,-5.81871883940277,-4.333398176478815,1.6465601547466702
2010-05-08,1,Johny Hendricks,TJ Grant,-46.83294456261705,-4.534304235281047,0.021928628281020428,5.346530912984672,-3.2285210677283955,-2.529819674867894,-1.8235429999631307,-9.900327024298521,0.00992968099940324,-3.5596060644188516
2011-10-29,0,Danny Downes,Ramsey Nijem,-62.800425304542436,-14.029604064584513,4.167199752759052,6.437438654102719,-6.8599005353145905,-4.814410887458244,-0.42380826332285276,-0.12960862742800813,-4.724043807832173,-3.758862766764747
2013-10-09,0,Joey Beltran,Fabio Maldonado,-44.12667648042438,-15.53299845689102,1.8123657799100676,-4.479140199360528,3.4806347882898976,2.4582640782653242,-0.3959022476446512,-3.1754795545233456,-3.871612300114896,-2.0890943377739917
2015-10-24,0,Jon Delos Reyes,Neil Seery,34.99243278613161,30.40903902897765,-9.409942930416182,-10.584053592911843,2.4749930116568986,2.365835464486775,-2.199740434622901,2.977608193322993,-6.085362653129916,5.281631308322915
2017-07-16,0,Neil Seery,Alexandre Pantoja,-78.1100040165836,-9.110321706387294,-0.6809573461078079,8.007602523878017,-7.073085175829141,-4.844518221935754,3.007606259538631,-0.7723328301329957,-0.5881651827752705,-0.36079619811268254
2016-07-23,0,Kailin Curran,Felice Herrig,10.904674661665771,-15.467887275569792,-1.6279554727622725,-13.561575973240659,-2.514995404310144,-1.6671339729177432,0.765841708377562,-1.757553974320285,-2.835230567533126,-1.1712296703027605
2016-02-27,1,Rustam Khabilov,Norman Parke,-29.535690393905444,-14.770791994806908,0.12844398437253401,-3.0720599494885485,1.1287267038407431,1.1926444734062207,-0.6103632010976324,-0.15729370931617695,0.7421503433726204,0.99641013246331
2016-11-19,0,Albert Morales,Thomas Almeida,6.939687103469387,7.241660179026877,11.67378273202201,3.4919191583879594,4.562134126769767,3.2682024942601067,-3.6712185058912086,-1.615240216018876,4.324737174488836,-2.922230774201541
2011-10-29,0,Jeff Curran,Scott Jorgensen,-18.13263861236778,-6.8028657822831775,5.975568827438985,8.499898548047463,-2.6642094517132913,-1.512100774304624,-2.4570207219044904,1.935576024331327,-4.975950749414099,-3.7008737201886657
2015-11-14,0,Antonio Silva,Mark Hunt,-74.70361954906477,5.086904568702267,-17.84486600188571,1.7048761761696145,-9.183784248345402,-5.859557419054846,-7.871232646253306,0.37110193842266326,-1.795000691265619,1.3950004234872466
2012-01-14,0,Michihiro Omigawa,Iuri Alcantara,-62.07144157028961,2.1465031558844814,7.846882845707818,7.611789817696317,3.4419435942280505,2.6913458191196313,-2.0929516364265663,0.04965648820940365,-0.9037951164547763,1.884839552585752
2013-12-28,1,Michael Johnson,Gleison Tibau,11.398945008169571,-13.857885226794702,1.6404542225432102,-12.77990237936353,14.177504542283648,10.652515680347895,-1.8965528958089686,3.6364548063340396,-1.6948065823593588,1.047429890667747
2020-03-07,0,Deron Winn,Gerald Meerschaert,-43.21343069738608,18.48138439839071,-31.336584621846583,0.24393037822155406,6.864391166207045,5.412994316121265,-0.6861437948080127,-1.1452123589552647,1.3438660044102804,-4.721228805874955
2015-04-25,0,David Michaud,Olivier Aubin-Mercier,-49.933967957483205,-3.6449574400296396,-5.162980323563993,-7.653716181963483,7.791313704261752,-2.71770962307205,3.799882581076069,2.2187308941595987,-1.9011651910980727,4.343890678580924
2019-10-12,1,Alex Morono,Max Griffin,-28.044776893492205,40.200767302882426,25.238926355070525,0.5140287996567787,6.279434220161564,3.6680899312358544,-3.0325960683368582,-0.8509774265755687,-1.5538519428147664,-2.6791673583760436
2010-05-29,1,Rashad Evans,Rampage Jackson,-64.53986226309867,-7.237609114706897,-9.229618984071022,12.475375482755824,-2.9857194149206765,-1.2604793511603078,7.449823651102677,2.774455961093037,-1.349662503870632,3.519367083271025
2019-03-30,1,Jack Hermansson,David Branch,-42.6853402222628,-11.044644534358667,0.1992453638082645,-8.945863848554852,-5.049785360944007,-3.511757224489976,1.3646933606932519,-1.9125552181633687,-3.0867946693801662,3.2776298856134316
2021-03-06,1,Trevin Jones,Mario Bautista,29.494855421680686,-11.193978153209358,-4.579405579283472,-1.3989749875124744,-6.794385843604776,-4.0193508271298075,3.979290066150192,4.371348068439677,1.3138564394406338,1.1411748079849864
2017-12-30,0,Holly Holm,Cris Cyborg,30.109671158786494,-7.88296914221025,-11.305799681871122,-1.095925098595152,6.28296167658461,5.05697984067372,1.719552045720649,-1.4055418141438836,3.7699797066935736,-4.764759704920565
2020-01-25,0,Nik Lentz,Arnold Allen,21.408913123769292,-1.2876240941254906,1.5295080236858971,-8.848307501701477,-6.138767320423249,8.690393301092154,-0.026316032204688453,-0.4644145653552606,3.031225450556221,-4.447615192745735
2013-07-27,0,Trevor Smith,Ed Herman,-34.53631205612911,7.698866269529859,-8.834904203641967,-7.705069387616928,-2.85987780002648,-10.816170764268115,-2.7006070276121394,-6.412746231020475,-5.22893456656907,0.428768860845661
2013-03-16,0,Quinn Mulhern,Rick Story,-57.65787924524061,3.823605519940118,13.580591697633864,17.394427106577687,8.937783017820536,-1.8163696013563104,-3.8511747604143354,1.9089112825180305,-4.578683905133408,2.1817123563669916
2019-06-01,1,Sergey Khandozhko,Rostem Akman,-64.0128923793598,-11.888618781030301,-2.646744625499481,12.208945800941853,10.23731640142111,7.976353608980914,1.6194112437421961,1.2033283864866158,3.7666906098702286,-0.2779442838123183
2021-08-07,0,Pedro Munhoz,Jose Aldo,-15.161894832941613,8.68535495241193,-4.434629113128215,1.6459961865555255,0.4970649566462809,0.8049119382324097,4.505708089165443,3.163302539974195,-0.5023723313149341,-0.8877355003394292
2020-06-13,0,Charles Jourdain,Andre Fili,-45.97811822382866,36.67419985259341,-25.37376003059366,11.600612349921438,1.6180274532224834,2.2516466410220404,-10.026677066806483,6.467533293687856,-2.95196791360711,-1.5482322361700855
2014-11-22,1,Dooho Choi,Juan Puig,-19.51565531706642,59.983172769803076,40.304928852817554,-0.9057809797837487,-1.166749828613568,6.433300987850861,-0.5449913143563191,0.02100868411279099,3.9329623125756603,-1.4172153535946226
2016-09-10,0,Sean Spencer,Yancy Medeiros,29.454770918159603,-14.583276099088422,1.1420527695319753,-1.1800070297594074,-2.9733463865820333,-1.604893612963941,-1.3182082329622231,-0.16397212795985233,-0.8617942270235717,-1.9886222900096229
2019-02-09,1,Ricky Simon,Rani Yahya,-21.68919545298879,7.822316520824093,-0.8255393836235065,-0.14015529291093415,3.7075834250088797,-5.5504456200066725,-4.067086123534615,1.4583704727096773,1.1337960050008369,3.4696662779307044
2014-11-08,0,Jorge de Oliveira,Dhiego Lima,8.329146405053908,-6.442837090887638,9.821960170142233,-3.020149803449751,5.2694944064853875,4.142209154444314,-2.1324768593680488,5.1059491305029745,-0.40029972474856584,-2.116825420907214
2011-05-28,1,Tim Boetsch,Kendall Grove,-81.04790459853021,-8.310681914198689,2.0076803020284584,18.941402792081114,6.662508898493508,5.417152533885129,-3.0425002866724604,0.5045834616336387,-6.672873395493418,-0.5576617111693986
2018-01-27,1,Cory Sandhagen,Austin Arnett,-47.40574874568378,-8.473161572105298,4.314190089649435,6.6797780254451435,1.3264989503850848,1.3796711934507138,-2.4755142367042517,-3.460523289357265,-0.5326830769174602,4.3454133126911145
2020-01-18,0,Maurice Greene,Aleksei Oleinik,-52.26949692313225,-13.885649267611807,0.8972609939169942,-1.9654475094765824,-0.513053151010393,-8.88874679396988,-4.389467559891278,-3.5842619470482813,-2.9549790866347037,1.022408895552906
2017-03-11,0,Davi Ramos,Sergio Moraes,115.62370566926506,-22.09439958261739,-0.30837916091293166,4.9017736620715695,-3.6380674305253713,1.1594530964738052,0.4755783203353626,-1.571948960915797,-7.23451759297542,-0.6505232366172715
2016-05-29,1,Cody Garbrandt,Thomas Almeida,-10.876529537178218,54.474999604861,8.296863181605756,-4.994081643373093,-1.0748274893108352,-1.527633949564358,2.582935119734965,-4.429762691772362,-3.298769082166133,1.8945551579206512
2011-12-10,1,Igor Pokrajac,Krzysztof Soszynski,10.37316034983637,40.88304427936565,-22.093959597432338,-2.024839073713067,-6.740993799464221,-4.414078316882709,-2.8059674747145884,-2.352094778283128,1.6933442197900992,-0.4563903502397495
2020-07-11,1,Jiri Prochazka,Volkan Oezdemir,142.35640173675796,-3.478725634590878,-7.187366940490603,16.923212111038723,-10.844496296187188,-5.434586315631068,5.201155531343128,-2.0477149092823232,2.290674535342934,0.13151982805365825
2020-10-31,1,Jason Witt,Cole Williams,-44.91180310031159,14.39956538875379,0.19063151334613937,3.1328185868518945,2.338276926872667,1.5289005478206625,-2.320873513159511,-0.6017693558223967,-0.5499908491851444,-5.485630363498792
2014-01-15,0,Derek Brunson,Yoel Romero,-43.04801297880282,-6.0697308151615,7.760920460482466,-5.834547381672762,8.89454235417556,6.186826665857316,1.5739345367961453,-1.0671544744002202,0.6000438513042815,-1.4629857287375718
2018-06-01,1,Marlon Moraes,Jimmie Rivera,13.91111020363616,51.97990954182086,7.339164401758254,-11.36596568411458,2.6220383037970456,0.98178978088009,-3.795008517782145,-3.752747963547044,-1.2786661534765391,-5.558013770064373
